Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class_number_of_rings
0.0,0.55,0.41,0.125,0.7135,0.2535,0.1635,0.195,9.0
0.0,0.505,0.39,0.185,0.6125,0.267,0.142,0.172,11.0
0.0,0.58,0.445,0.195,0.8625,0.305,0.2245,0.335,18.0
2.0,0.395,0.29,0.095,0.3,0.158,0.068,0.078,19.0
2.0,0.455,0.315,0.095,0.3625,0.175,0.0835,0.093,8.0
0.0,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,9.0
2.0,0.55,0.44,0.145,0.7995,0.3525,0.1645,0.242,13.0
0.0,0.625,0.45,0.165,1.1165,0.4895,0.2615,0.3325,10.0
0.0,0.68,0.465,0.145,0.97,0.4325,0.2145,0.2845,9.0
0.0,0.465,0.39,0.12,0.5765,0.213,0.1075,0.215,9.0
0.0,0.59,0.44,0.15,0.8725,0.387,0.215,0.245,10.0
2.0,0.415,0.315,0.095,0.3625,0.175,0.0835,0.093,9.0
2.0,0.52,0.34,0.14,0.525,0.1775,0.115,0.185,15.0
1.0,0.67,0.52,0.17,1.2555,0.5235,0.3095,0.4275,18.0
2.0,0.415,0.305,0.105,0.3605,0.12,0.082,0.1,10.0
0.0,0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,15.0
0.0,0.555,0.44,0.155,1.016,0.4935,0.1855,0.263,15.0
1.0,0.635,0.495,0.175,1.2355,0.5205,0.3085,0.347,15.0
1.0,0.365,0.44,0.145,0.7955,0.4415,0.262,0.242,9.0
2.0,0.55,0.45,0.125,0.7135,0.2565,0.148,0.24,10.0
0.0,0.51,0.45,0.15,0.8075,0.3655,0.148,0.2595,21.0
0.0,0.415,0.305,0.105,0.3605,0.12,0.082,0.1,5.0
1.0,0.625,0.4,0.125,0.617,0.279,0.127,0.19,9.0
2.0,0.52,0.375,0.11,0.5185,0.2165,0.0915,0.184,7.0
2.0,0.35,0.265,0.08,0.192,0.081,0.0465,0.053,6.0
2.0,0.52,0.41,0.11,0.5995,0.2165,0.09,0.184,11.0
0.0,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,20.0
0.0,0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195,16.0
1.0,0.705,0.55,0.17,1.5345,0.96,0.4195,0.43,21.0
0.0,0.35,0.26,0.09,0.195,0.0745,0.041,0.0655,8.0
1.0,0.645,0.45,0.165,1.318,0.55,0.3015,0.335,13.0
0.0,0.565,0.495,0.175,1.2355,0.5205,0.3085,0.347,10.0
1.0,0.635,0.525,0.175,0.8685,0.5735,0.261,0.36,6.0
2.0,0.375,0.29,0.085,0.2385,0.118,0.045,0.0695,3.0
0.0,0.595,0.45,0.145,0.959,0.463,0.2065,0.2535,10.0
2.0,0.52,0.34,0.14,0.495,0.1775,0.115,0.185,5.0
1.0,0.415,0.305,0.105,0.3605,0.12,0.082,0.1,5.0
2.0,0.52,0.39,0.13,0.5555,0.2355,0.1095,0.1895,7.0
2.0,0.5,0.37,0.12,0.4715,0.2075,0.091,0.145,18.0
0.0,0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,11.0
2.0,0.52,0.41,0.11,0.5995,0.2165,0.0915,0.184,15.0
2.0,0.525,0.445,0.12,0.97,0.25,0.1245,0.17,10.0
0.0,0.41,0.315,0.095,0.306,0.121,0.0735,0.09,6.0
2.0,0.505,0.41,0.15,0.6125,0.285,0.145,0.21,22.0
0.0,0.505,0.39,0.185,0.6125,0.267,0.135,0.172,18.0
0.0,0.52,0.375,0.15,0.8415,0.3845,0.156,0.255,10.0
2.0,0.51,0.375,0.15,0.8075,0.3785,0.244,0.265,5.0
0.0,0.55,0.455,0.185,0.981,0.405,0.167,0.204,16.0
2.0,0.52,0.41,0.11,0.5185,0.2165,0.0915,0.184,6.0
2.0,0.365,0.28,0.085,0.197,0.0775,0.0325,0.065,23.0
0.0,0.515,0.39,0.12,0.6125,0.302,0.1365,0.1415,15.0
2.0,0.52,0.41,0.185,0.5185,0.2165,0.0995,0.125,18.0
0.0,0.555,0.445,0.125,0.9855,0.4225,0.155,0.24,18.0
2.0,0.52,0.39,0.13,0.495,0.2355,0.1095,0.1895,10.0
0.0,0.72,0.575,0.215,2.173,0.9515,0.389,0.5365,9.0
0.0,0.565,0.45,0.14,1.0055,0.3785,0.244,0.265,10.0
0.0,0.525,0.425,0.13,0.7135,0.3345,0.209,0.24,9.0
2.0,0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,7.0
1.0,0.705,0.57,0.18,1.5345,0.96,0.4195,0.43,13.0
0.0,0.635,0.505,0.16,1.289,0.6145,0.253,0.3665,13.0
1.0,0.635,0.51,0.175,1.2125,0.5735,0.261,0.335,9.0
2.0,0.55,0.39,0.13,0.5545,0.2355,0.1095,0.1895,9.0
0.0,0.58,0.455,0.135,0.7955,0.405,0.167,0.204,10.0
2.0,0.52,0.38,0.14,0.6125,0.242,0.1375,0.182,22.0
2.0,0.515,0.4,0.125,0.601,0.2625,0.1245,0.1835,10.0
2.0,0.395,0.27,0.095,0.3,0.158,0.072,0.093,7.0
1.0,0.645,0.55,0.175,1.798,0.815,0.3925,0.455,15.0
1.0,0.585,0.465,0.145,0.9855,0.4535,0.2145,0.2845,10.0
2.0,0.11,0.09,0.03,0.008,0.0025,0.002,0.003,6.0
2.0,0.435,0.345,0.12,0.4475,0.221,0.112,0.125,6.0
0.0,0.525,0.425,0.12,0.8665,0.2825,0.176,0.29,6.0
0.0,0.58,0.475,0.175,0.725,0.385,0.2165,0.35,10.0
1.0,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,12.0
2.0,0.335,0.245,0.09,0.2015,0.096,0.0405,0.048,10.0
2.0,0.535,0.39,0.13,0.5555,0.2355,0.1095,0.1895,10.0
2.0,0.51,0.375,0.14,0.8415,0.3845,0.156,0.255,9.0
2.0,0.225,0.305,0.055,0.059,0.027,0.0125,0.015,3.0
0.0,0.655,0.55,0.175,2.124,0.8005,0.526,0.355,20.0
1.0,0.415,0.305,0.105,0.3605,0.12,0.082,0.1,10.0
0.0,0.41,0.38,0.095,0.306,0.121,0.0735,0.09,8.0
0.0,0.635,0.5,0.175,1.5105,0.6735,0.3755,0.3775,9.0
2.0,0.5,0.375,0.095,0.4325,0.1775,0.0545,0.08,6.0
2.0,0.495,0.45,0.125,0.614,0.3325,0.1635,0.2535,10.0
0.0,0.77,0.575,0.175,2.173,0.5385,0.2945,0.46,8.0
0.0,0.605,0.41,0.155,1.2825,0.569,0.291,0.3795,15.0
2.0,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,4.0
2.0,0.515,0.4,0.12,0.617,0.2825,0.1245,0.29,6.0
0.0,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,10.0
2.0,0.365,0.28,0.09,0.1785,0.0645,0.037,0.075,9.0
2.0,0.495,0.375,0.12,0.614,0.2855,0.1365,0.161,11.0
1.0,0.58,0.45,0.145,0.959,0.463,0.2065,0.2535,11.0
1.0,0.68,0.55,0.175,1.798,0.815,0.3925,0.455,12.0
0.0,0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195,10.0
0.0,0.59,0.475,0.165,1.053,0.4415,0.262,0.325,7.0
2.0,0.47,0.36,0.11,0.5555,0.237,0.127,0.13,3.0
0.0,0.625,0.49,0.17,1.1165,0.4895,0.2615,0.3325,22.0
0.0,0.565,0.49,0.165,1.1165,0.4895,0.2615,0.3325,10.0
2.0,0.51,0.375,0.15,0.8415,0.3845,0.156,0.255,12.0
0.0,0.625,0.49,0.165,1.205,0.5175,0.3105,0.3465,9.0
0.0,0.605,0.455,0.175,1.1035,0.421,0.3015,0.325,13.0
2.0,0.11,0.09,0.03,0.008,0.0025,0.002,0.003,8.0
1.0,0.5,0.41,0.15,0.644,0.285,0.145,0.21,18.0
1.0,0.565,0.4,0.125,0.759,0.2125,0.179,0.29,12.0
0.0,0.665,0.525,0.16,1.205,0.6145,0.3105,0.3465,11.0
0.0,0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,9.0
2.0,0.515,0.4,0.125,0.5625,0.25,0.1245,0.17,11.0
2.0,0.505,0.39,0.125,0.6125,0.267,0.1075,0.142,6.0
2.0,0.51,0.375,0.14,0.8725,0.2855,0.1365,0.161,10.0
0.0,0.5,0.38,0.12,0.5765,0.273,0.135,0.145,12.0
2.0,0.51,0.375,0.12,0.8415,0.2855,0.1365,0.161,9.0
2.0,0.55,0.43,0.14,0.712,0.3025,0.152,0.225,10.0
0.0,0.585,0.45,0.125,0.8685,0.2505,0.1635,0.17,22.0
0.0,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,8.0
0.0,0.46,0.37,0.125,0.4845,0.211,0.1075,0.142,9.0
2.0,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,10.0
2.0,0.47,0.38,0.125,0.4845,0.211,0.1075,0.142,10.0
1.0,0.52,0.425,0.125,0.7995,0.2125,0.179,0.24,12.0
2.0,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,10.0
1.0,0.415,0.305,0.105,0.3605,0.12,0.082,0.1,4.0
2.0,0.175,0.125,0.08,0.0235,0.008,0.0035,0.008,7.0
1.0,0.605,0.475,0.175,1.382,0.609,0.2325,0.3985,11.0
2.0,0.47,0.36,0.14,0.4965,0.237,0.127,0.13,7.0
2.0,0.365,0.255,0.08,0.1985,0.0785,0.0345,0.053,5.0
2.0,0.47,0.39,0.125,0.4845,0.211,0.1075,0.142,5.0
2.0,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,5.0
2.0,0.375,0.29,0.085,0.2385,0.118,0.045,0.0695,7.0
0.0,0.35,0.265,0.08,0.192,0.081,0.0465,0.053,6.0
0.0,0.535,0.435,0.12,0.725,0.269,0.1365,0.25,9.0
0.0,0.595,0.45,0.145,0.959,0.463,0.2065,0.2535,9.0
2.0,0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895,9.0
2.0,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,11.0
2.0,0.335,0.245,0.09,0.2015,0.096,0.0405,0.048,8.0
0.0,0.59,0.475,0.15,0.8725,0.387,0.247,0.315,8.0
0.0,0.5,0.375,0.15,0.636,0.2535,0.145,0.19,9.0
1.0,0.635,0.495,0.175,1.2355,0.5205,0.3085,0.347,8.0
0.0,0.655,0.55,0.18,1.274,0.586,0.281,0.365,11.0
2.0,0.47,0.38,0.125,0.4845,0.211,0.1075,0.142,11.0
0.0,0.52,0.39,0.14,0.525,0.1775,0.115,0.185,11.0
1.0,0.59,0.37,0.14,0.8725,0.25,0.1245,0.145,6.0
1.0,0.565,0.525,0.155,1.348,0.5855,0.2605,0.394,10.0
1.0,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,10.0
2.0,0.3,0.225,0.075,0.1345,0.057,0.028,0.044,7.0
2.0,0.495,0.4,0.125,0.5625,0.25,0.1245,0.17,6.0
1.0,0.5,0.375,0.15,0.5995,0.2565,0.145,0.19,7.0
0.0,0.6,0.47,0.175,1.105,0.4865,0.247,0.315,10.0
1.0,0.625,0.49,0.17,0.8685,0.3325,0.2665,0.38,10.0
2.0,0.415,0.315,0.09,0.3625,0.175,0.0835,0.093,12.0
0.0,0.615,0.47,0.145,1.0285,0.4435,0.2825,0.285,12.0
2.0,0.365,0.28,0.08,0.196,0.0865,0.036,0.0605,10.0
0.0,0.56,0.445,0.145,0.981,0.385,0.215,0.245,10.0
0.0,0.615,0.47,0.145,1.0285,0.4435,0.2825,0.285,10.0
0.0,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,20.0
0.0,0.52,0.41,0.14,0.5995,0.242,0.1375,0.182,9.0
0.0,0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,13.0
0.0,0.615,0.47,0.145,1.0285,0.4415,0.2825,0.285,18.0
1.0,0.635,0.495,0.175,1.2615,0.5205,0.3085,0.347,9.0
1.0,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,10.0
2.0,0.56,0.445,0.11,0.4985,0.237,0.127,0.13,19.0
2.0,0.225,0.27,0.055,0.059,0.057,0.028,0.055,6.0
0.0,0.55,0.41,0.15,0.97,0.387,0.215,0.245,6.0
0.0,0.615,0.43,0.145,0.8075,0.4895,0.2615,0.3325,10.0
1.0,0.415,0.305,0.105,0.3605,0.12,0.082,0.1,7.0
2.0,0.365,0.295,0.08,0.1985,0.0785,0.0325,0.053,6.0
0.0,0.565,0.455,0.13,0.9065,0.342,0.156,0.32,7.0
2.0,0.365,0.255,0.09,0.1985,0.0745,0.0325,0.065,6.0
2.0,0.445,0.32,0.125,0.414,0.2075,0.082,0.12,4.0
0.0,0.555,0.445,0.13,0.8725,0.4225,0.155,0.24,10.0
0.0,0.58,0.44,0.15,0.725,0.3525,0.1635,0.242,13.0
1.0,0.645,0.505,0.165,1.318,0.55,0.3015,0.335,11.0
2.0,0.36,0.26,0.09,0.1345,0.0645,0.037,0.075,7.0
0.0,0.51,0.45,0.14,1.0055,0.3785,0.244,0.265,15.0
0.0,0.59,0.475,0.145,1.053,0.4415,0.262,0.325,14.0
0.0,0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,8.0
2.0,0.365,0.255,0.135,0.1985,0.0785,0.0465,0.053,15.0
1.0,0.68,0.52,0.175,1.798,0.815,0.3925,0.455,19.0
0.0,0.58,0.475,0.165,1.0285,0.414,0.26,0.305,15.0
0.0,0.535,0.435,0.15,0.725,0.269,0.1385,0.25,8.0
0.0,0.655,0.55,0.18,1.274,0.586,0.281,0.365,10.0
2.0,0.535,0.45,0.145,0.8075,0.3655,0.148,0.2595,10.0
1.0,0.505,0.41,0.15,0.644,0.285,0.145,0.21,10.0
2.0,0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,10.0
0.0,0.6,0.445,0.13,0.97,0.4225,0.155,0.24,6.0
1.0,0.645,0.51,0.175,1.2125,0.5735,0.261,0.36,15.0
0.0,0.575,0.435,0.13,1.0105,0.368,0.222,0.32,9.0
1.0,0.64,0.525,0.195,1.779,0.55,0.3925,0.455,10.0
2.0,0.11,0.09,0.05,0.008,0.0025,0.002,0.0345,6.0
0.0,0.555,0.375,0.13,0.8625,0.4225,0.155,0.24,10.0
0.0,0.53,0.355,0.14,0.97,0.2165,0.0995,0.125,10.0
0.0,0.365,0.27,0.085,0.197,0.0815,0.0325,0.065,7.0
0.0,0.47,0.435,0.125,0.6125,0.211,0.1075,0.142,9.0
1.0,0.55,0.445,0.145,0.7995,0.3525,0.1645,0.242,10.0
0.0,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,14.0
0.0,0.59,0.475,0.175,1.053,0.4415,0.262,0.325,7.0
1.0,0.55,0.41,0.15,0.644,0.285,0.145,0.21,10.0
2.0,0.48,0.4,0.125,0.759,0.2125,0.179,0.24,12.0
0.0,0.515,0.39,0.12,0.6125,0.302,0.1365,0.1415,9.0
0.0,0.51,0.41,0.145,0.6175,0.235,0.108,0.215,8.0
0.0,0.515,0.39,0.12,0.6125,0.302,0.1365,0.1415,12.0
2.0,0.175,0.125,0.05,0.0235,0.008,0.0035,0.008,6.0
2.0,0.58,0.455,0.145,0.7955,0.4435,0.2825,0.285,10.0
2.0,0.395,0.375,0.095,0.3,0.158,0.068,0.093,7.0
0.0,0.605,0.455,0.145,1.1035,0.421,0.3015,0.325,9.0
0.0,0.41,0.295,0.09,0.306,0.1075,0.0545,0.08,8.0
0.0,0.47,0.36,0.11,0.4965,0.237,0.127,0.13,5.0
2.0,0.415,0.29,0.09,0.2385,0.0645,0.037,0.075,10.0
2.0,0.58,0.29,0.095,0.3,0.158,0.068,0.078,7.0
0.0,0.5,0.38,0.12,0.5765,0.273,0.135,0.145,10.0
0.0,0.635,0.51,0.155,1.156,0.428,0.289,0.315,18.0
1.0,0.535,0.46,0.16,1.103,0.538,0.221,0.249,14.0
1.0,0.575,0.46,0.14,0.8665,0.538,0.221,0.221,6.0
0.0,0.55,0.425,0.13,0.7605,0.264,0.168,0.275,10.0
1.0,0.525,0.4,0.125,0.759,0.2125,0.179,0.24,9.0
0.0,0.6,0.44,0.145,0.7905,0.3525,0.1645,0.242,18.0
1.0,0.655,0.525,0.175,1.348,0.5855,0.2605,0.394,10.0
0.0,0.58,0.455,0.135,0.7955,0.405,0.167,0.204,19.0
2.0,0.395,0.31,0.095,0.313,0.131,0.072,0.093,9.0
1.0,0.635,0.525,0.175,1.2355,0.5855,0.2605,0.394,11.0
1.0,0.575,0.41,0.195,0.8685,0.2505,0.1635,0.195,13.0
2.0,0.47,0.38,0.125,0.4845,0.211,0.1075,0.142,13.0
2.0,0.11,0.09,0.03,0.008,0.0025,0.002,0.03,5.0
0.0,0.565,0.435,0.13,0.9065,0.342,0.156,0.32,10.0
1.0,0.635,0.51,0.175,1.2125,0.5735,0.261,0.36,14.0
2.0,0.225,0.225,0.075,0.1345,0.057,0.028,0.044,9.0
2.0,0.555,0.445,0.14,0.8415,0.269,0.1365,0.25,10.0
0.0,0.615,0.47,0.16,1.0055,0.4535,0.2825,0.285,10.0
2.0,0.395,0.31,0.095,0.313,0.131,0.072,0.093,10.0
0.0,0.575,0.52,0.19,1.32,0.5235,0.3095,0.4275,7.0
2.0,0.47,0.245,0.09,0.195,0.096,0.0405,0.048,4.0
0.0,0.645,0.5,0.175,1.5105,0.5735,0.3755,0.3775,10.0
0.0,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,7.0
0.0,0.605,0.45,0.165,1.0055,0.4895,0.2615,0.3325,7.0
0.0,0.475,0.385,0.145,0.6175,0.235,0.108,0.215,11.0
0.0,0.6,0.5,0.175,1.5105,0.6735,0.3755,0.3775,18.0
0.0,0.58,0.455,0.135,0.7955,0.405,0.167,0.204,10.0
0.0,0.555,0.445,0.15,0.8625,0.4225,0.155,0.24,10.0
1.0,0.67,0.55,0.18,1.382,0.55,0.3015,0.335,14.0
2.0,0.5,0.38,0.14,0.4985,0.2095,0.1225,0.145,15.0
0.0,0.335,0.245,0.095,0.2015,0.096,0.0405,0.048,5.0
2.0,0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,10.0
2.0,0.35,0.265,0.08,0.192,0.081,0.0465,0.053,6.0
1.0,0.635,0.495,0.175,1.2355,0.5205,0.3085,0.347,10.0
0.0,0.47,0.36,0.11,0.4715,0.237,0.135,0.13,7.0
2.0,0.335,0.245,0.09,0.2015,0.096,0.0405,0.048,7.0
0.0,0.59,0.475,0.145,1.053,0.4415,0.262,0.325,10.0
2.0,0.365,0.31,0.095,0.313,0.131,0.072,0.093,7.0
2.0,0.5,0.4,0.14,0.5765,0.2625,0.1285,0.1835,10.0
0.0,0.635,0.49,0.13,1.2615,0.5385,0.3755,0.3775,9.0
0.0,0.67,0.55,0.18,1.779,0.472,0.2325,0.4,13.0
2.0,0.41,0.315,0.095,0.25,0.1075,0.0545,0.08,7.0
2.0,0.555,0.43,0.15,0.8725,0.387,0.215,0.245,7.0
0.0,0.575,0.435,0.13,1.0105,0.368,0.222,0.32,13.0
1.0,0.635,0.49,0.19,1.2615,0.5385,0.2665,0.38,11.0
1.0,0.625,0.495,0.175,1.2355,0.5205,0.3085,0.347,12.0
0.0,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,15.0
0.0,0.495,0.45,0.125,0.614,0.463,0.2065,0.2535,12.0
0.0,0.48,0.375,0.115,0.6765,0.3205,0.1065,0.17,18.0
2.0,0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,10.0
0.0,0.645,0.525,0.165,1.318,0.55,0.3015,0.55,11.0
1.0,0.62,0.41,0.155,1.2825,0.569,0.291,0.3795,18.0
2.0,0.47,0.37,0.11,0.4985,0.2095,0.091,0.15,13.0
1.0,0.505,0.41,0.15,0.6125,0.285,0.145,0.19,7.0
2.0,0.52,0.41,0.11,0.495,0.2165,0.091,0.184,9.0
0.0,0.555,0.44,0.14,1.0055,0.3785,0.244,0.265,11.0
2.0,0.41,0.315,0.095,0.2385,0.1075,0.0545,0.08,4.0
0.0,0.6,0.47,0.155,1.105,0.4865,0.247,0.315,10.0
1.0,0.645,0.53,0.195,1.8745,0.6755,0.4065,0.6855,10.0
0.0,0.565,0.45,0.145,1.0055,0.3785,0.244,0.265,10.0
2.0,0.515,0.4,0.125,0.759,0.2125,0.179,0.24,11.0
2.0,0.47,0.36,0.11,0.4965,0.237,0.127,0.13,7.0
0.0,0.55,0.385,0.135,0.712,0.235,0.108,0.215,15.0
2.0,0.495,0.375,0.125,0.617,0.2075,0.091,0.15,9.0
2.0,0.365,0.28,0.09,0.196,0.0865,0.036,0.0605,11.0
0.0,0.615,0.47,0.145,1.0285,0.4435,0.2825,0.285,15.0
0.0,0.5,0.375,0.15,0.5765,0.2565,0.186,0.225,7.0
2.0,0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895,12.0
0.0,0.41,0.315,0.095,0.306,0.121,0.0735,0.09,23.0
0.0,0.51,0.435,0.15,0.725,0.269,0.1385,0.25,8.0
1.0,0.365,0.255,0.08,0.1985,0.0785,0.0465,0.053,6.0
0.0,0.565,0.45,0.14,1.0055,0.3785,0.244,0.265,10.0
2.0,0.41,0.29,0.095,0.2385,0.121,0.0735,0.093,10.0
0.0,0.48,0.375,0.115,0.6765,0.3205,0.1065,0.17,12.0
1.0,0.55,0.39,0.14,0.5545,0.213,0.1075,0.215,22.0
0.0,0.35,0.26,0.09,0.195,0.0785,0.041,0.0655,6.0
2.0,0.175,0.125,0.05,0.0235,0.008,0.0035,0.008,8.0
0.0,0.52,0.38,0.14,0.525,0.1775,0.115,0.185,14.0
0.0,0.445,0.32,0.12,0.414,0.199,0.09,0.117,8.0
1.0,0.595,0.44,0.145,0.959,0.463,0.2065,0.27,10.0
2.0,0.365,0.27,0.085,0.1985,0.0815,0.0325,0.065,7.0
0.0,0.615,0.47,0.145,1.0285,0.4435,0.2825,0.285,13.0
1.0,0.645,0.505,0.165,1.318,0.55,0.3015,0.335,13.0
0.0,0.585,0.44,0.14,1.0055,0.3785,0.244,0.265,9.0
2.0,0.455,0.355,0.08,0.452,0.2165,0.0995,0.125,8.0
0.0,0.515,0.4,0.125,0.6125,0.2535,0.1225,0.17,8.0
2.0,0.33,0.265,0.08,0.196,0.081,0.0305,0.0445,4.0
1.0,0.525,0.375,0.14,0.7135,0.2565,0.1285,0.17,7.0
2.0,0.47,0.37,0.12,0.4475,0.2075,0.1225,0.145,7.0
2.0,0.55,0.43,0.14,0.5545,0.2565,0.186,0.225,9.0
1.0,0.565,0.495,0.16,1.2555,0.5765,0.254,0.355,11.0
1.0,0.565,0.49,0.17,1.2615,0.5385,0.2665,0.38,13.0
2.0,0.53,0.4,0.125,0.617,0.279,0.127,0.19,6.0
0.0,0.625,0.49,0.165,1.1165,0.4895,0.2615,0.35,11.0
0.0,0.575,0.51,0.175,1.2125,0.5735,0.261,0.36,9.0
0.0,0.46,0.43,0.135,0.495,0.1655,0.117,0.185,5.0
2.0,0.52,0.34,0.14,0.525,0.1775,0.115,0.185,10.0
0.0,0.655,0.455,0.155,2.0505,0.8005,0.526,0.355,20.0
0.0,0.635,0.51,0.175,1.3,0.5735,0.261,0.36,15.0
1.0,0.47,0.38,0.14,0.4965,0.2095,0.1225,0.145,7.0
0.0,0.59,0.44,0.155,0.8725,0.4895,0.1635,0.263,13.0
0.0,0.525,0.425,0.13,0.8665,0.3345,0.209,0.24,11.0
2.0,0.335,0.265,0.08,0.192,0.081,0.0465,0.053,6.0
2.0,0.525,0.375,0.12,0.601,0.2855,0.1365,0.161,7.0
0.0,0.555,0.425,0.13,0.8625,0.4225,0.155,0.24,22.0
2.0,0.47,0.375,0.125,0.4965,0.2095,0.091,0.15,15.0
2.0,0.47,0.38,0.125,0.4845,0.211,0.1075,0.142,14.0
2.0,0.335,0.245,0.09,0.2015,0.096,0.0405,0.048,7.0
0.0,0.565,0.445,0.145,0.8685,0.3325,0.209,0.24,9.0
2.0,0.365,0.28,0.09,0.196,0.0865,0.036,0.0605,7.0
2.0,0.53,0.44,0.17,0.8725,0.342,0.156,0.32,7.0
0.0,0.575,0.435,0.13,1.0105,0.368,0.222,0.32,12.0
2.0,0.41,0.315,0.09,0.306,0.121,0.0735,0.093,10.0
1.0,0.615,0.49,0.145,1.2355,0.5205,0.3095,0.347,15.0
1.0,0.635,0.495,0.175,1.2355,0.5205,0.3085,0.347,18.0
2.0,0.11,0.09,0.03,0.008,0.0025,0.002,0.003,18.0
2.0,0.495,0.375,0.14,0.8725,0.2855,0.1365,0.161,16.0
1.0,0.33,0.265,0.085,0.196,0.0775,0.0305,0.0445,7.0
0.0,0.67,0.55,0.17,1.247,0.472,0.2455,0.4,21.0
1.0,0.53,0.4,0.125,0.617,0.279,0.127,0.19,7.0
0.0,0.52,0.41,0.12,0.5995,0.242,0.1375,0.182,9.0
2.0,0.52,0.4,0.125,0.6125,0.2565,0.155,0.19,11.0
0.0,0.59,0.475,0.145,1.053,0.4415,0.262,0.325,10.0
2.0,0.365,0.255,0.08,0.197,0.0815,0.0325,0.065,6.0
0.0,0.445,0.32,0.12,0.414,0.199,0.117,0.117,15.0
2.0,0.365,0.28,0.08,0.196,0.0865,0.036,0.0605,10.0
0.0,0.595,0.445,0.145,0.959,0.463,0.2065,0.2535,12.0
0.0,0.635,0.51,0.155,1.156,0.428,0.289,0.315,12.0
0.0,0.635,0.495,0.165,1.8745,0.6755,0.2615,0.3325,13.0
1.0,0.51,0.41,0.155,1.2825,0.569,0.291,0.3795,12.0
0.0,0.6,0.47,0.175,1.105,0.4865,0.247,0.315,15.0
1.0,0.625,0.46,0.165,1.1165,0.4895,0.2615,0.3325,10.0
2.0,0.5,0.445,0.15,0.8625,0.4225,0.155,0.29,13.0
0.0,0.515,0.425,0.12,0.8665,0.2825,0.176,0.29,11.0
0.0,0.59,0.44,0.15,0.8725,0.387,0.215,0.235,10.0
0.0,0.475,0.385,0.145,0.6175,0.235,0.108,0.215,9.0
0.0,0.615,0.47,0.14,1.0285,0.4435,0.2825,0.285,12.0
0.0,0.475,0.385,0.145,0.5555,0.235,0.108,0.215,11.0
0.0,0.505,0.41,0.15,0.644,0.285,0.145,0.21,9.0
1.0,0.67,0.52,0.19,1.32,0.5235,0.3095,0.4275,14.0
0.0,0.67,0.425,0.15,0.97,0.3345,0.1645,0.27,8.0
2.0,0.495,0.43,0.145,0.712,0.3025,0.152,0.225,8.0
0.0,0.51,0.41,0.155,1.2615,0.569,0.291,0.3775,10.0
0.0,0.5,0.4,0.15,0.617,0.279,0.127,0.19,7.0
0.0,0.515,0.4,0.12,0.5625,0.25,0.1245,0.17,15.0
2.0,0.52,0.41,0.11,0.5185,0.2165,0.0915,0.184,9.0
2.0,0.535,0.435,0.15,0.725,0.269,0.1385,0.25,10.0
0.0,0.59,0.475,0.175,1.053,0.4415,0.262,0.325,18.0
0.0,0.465,0.39,0.14,0.5625,0.213,0.1075,0.215,9.0
2.0,0.465,0.39,0.14,0.5625,0.213,0.1075,0.215,7.0
0.0,0.67,0.51,0.155,1.3,0.569,0.291,0.3795,14.0
0.0,0.41,0.315,0.095,0.306,0.131,0.0735,0.09,6.0
2.0,0.52,0.39,0.14,0.5545,0.2355,0.1095,0.1895,13.0
2.0,0.35,0.265,0.08,0.196,0.0865,0.036,0.0605,5.0
0.0,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,10.0
1.0,0.605,0.475,0.175,1.382,0.609,0.2325,0.3985,12.0
0.0,0.77,0.495,0.175,1.2555,0.5765,0.2605,0.355,6.0
1.0,0.525,0.425,0.145,0.8685,0.3345,0.209,0.24,23.0
0.0,0.33,0.265,0.095,0.196,0.0775,0.0305,0.0445,7.0
2.0,0.365,0.27,0.085,0.197,0.0815,0.0325,0.065,11.0
1.0,0.51,0.41,0.15,0.644,0.285,0.145,0.21,22.0
